2016-07-11,15:00:44,A,S,2257.1580,W,04310.2511,00.0,---.-,A,08.0,046.6,---.-,L03.3,+02.9,---.-
2016-07-11,15:00:46,A,S,2257.1580,W,04310.2511,00.0,---.-,A,08.2,046.2,---.-,L03.1,+02.8,---.-
2016-07-11,15:00:48,A,S,2257.1580,W,04310.2511,00.0,---.-,A,08.4,046.3,---.-,L03.4,+02.0,---.-
2016-07-11,15:00:50,A,S,2257.1580,W,04310.2511,00.0,---.-,A,08.4,046.4,---.-,L03.4,+01.7,---.-
2016-07-11,15:00:52,A,S,2257.1580,W,04310.2511,00.0,---.-,A,08.3,047.0,---.-,L03.4,+01.7,---.-
2016-07-11,15:00:54,A,S,2257.1580,W,04310.2511,00.0,---.-,A,08.2,047.5,---.-,L03.0,+03.4,---.-
2016-07-11,15:00:56,A,S,2257.1580,W,04310.2511,00.0,---.-,A,07.9,048.0,---.-,L03.4,+02.0,---.-
2016-07-11,15:00:58,A,S,2257.1580,W,04310.2511,00.0,---.-,A,07.7,048.0,---.-,L03.4,+01.7,---.-
2016-07-11,15:01:00,A,S,2257.1580,W,04310.2511,00.0,---.-,A,07.5,048.0,---.-,L03.1,+02.8,---.-
2016-07-11,15:01:02,A,S,2257.1580,W,04310.2511,00.0,---.-,A,07.3,048.3,---.-,L03.3,+03.0,---.-
2016-07-11,15:01:04,A,S,2257.1580,W,04310.2511,00.0,---.-,A,07.0,049.3,---.-,L03.6,-00.7,---.-
2016-07-11,15:01:06,A,S,2257.1580,W,04310.2511,00.0,---.-,A,06.7,050.7,---.-,L03.3,+02.1,---.-
2016-07-11,15:01:08,A,S,2257.1580,W,04310.2511,00.0,---.-,A,06.5,051.8,---.-,L03.6,+00.7,---.-
2016-07-11,15:01:10,A,S,2257.1580,W,04310.2511,00.0,---.-,A,06.2,052.5,---.-,L03.3,+03.8,---.-
2016-07-11,15:01:12,A,S,2257.1580,W,04310.2511,00.0,---.-,A,05.8,051.6,---.-,L03.3,+01.9,---.-
