2016-06-28,05:50:00,A,N,3118.1518,E,12129.8844,00.0,342.7,A,02.4,012.1,029.3,---.-,---.-,+00.0
2016-06-28,05:50:01,A,N,3118.0886,E,12129.9007,00.1,167.7,A,02.2,009.6,158.1,---.-,---.-,-00.1
2016-06-28,05:50:04,A,N,3118.0895,E,12129.9005,00.0,167.7,A,01.9,007.2,160.5,---.-,---.-,-00.0
2016-06-28,05:50:06,A,N,3118.0890,E,12129.9007,00.3,167.6,A,01.6,357.1,170.5,---.-,---.-,-00.3
2016-06-28,05:50:08,A,N,3118.0889,E,12129.9008,00.2,167.6,A,01.3,352.3,175.3,---.-,---.-,-00.2
2016-06-28,05:50:10,A,N,3118.0891,E,12129.9007,00.1,167.4,A,01.2,357.2,170.2,---.-,---.-,-00.1
2016-06-28,05:50:12,A,N,3118.0887,E,12129.9003,00.5,286.3,A,01.2,359.7,073.3,---.-,---.-,+00.1
2016-06-28,05:50:14,A,N,3118.0886,E,12129.9001,00.5,200.7,A,01.1,002.6,161.8,---.-,---.-,-00.5
2016-06-28,05:50:16,A,N,3118.0890,E,12129.9000,00.1,269.9,A,01.2,004.6,094.6,---.-,---.-,-00.0
2016-06-28,05:50:18,A,N,3118.0888,E,12129.8997,00.1,263.9,A,01.2,004.5,100.5,---.-,---.-,-00.0
2016-06-28,05:50:20,A,N,3118.0900,E,12129.8987,00.1,297.7,A,01.2,004.1,066.3,---.-,---.-,+00.0
2016-06-28,05:50:22,A,N,3118.0908,E,12129.8982,00.2,319.4,A,01.2,006.5,047.0,---.-,---.-,+00.2
2016-06-28,05:50:24,A,N,3118.0909,E,12129.8984,00.1,327.7,A,01.2,010.7,042.9,---.-,---.-,+00.1
2016-06-28,05:50:26,A,N,3118.0909,E,12129.8990,00.0,335.7,A,01.2,015.7,039.9,---.-,---.-,+00.0
2016-06-28,05:50:28,A,N,3118.0909,E,12129.8994,00.0,353.0,A,01.2,012.9,019.8,---.-,---.-,+00.0
2016-06-28,05:50:30,A,N,3118.0909,E,12129.8994,00.0,033.6,A,01.2,008.4,025.2,---.-,---.-,+00.0
2016-06-28,05:50:32,A,N,3118.0909,E,12129.8994,00.1,084.4,A,01.2,003.4,081.0,---.-,---.-,+00.0
